Website,Link,Broadband Provider,Link Load Time (Average of 5 tries),Link is dead or timed out (Y/N)
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/homesearch.htm,ACT-Fibernet,387.0,N
https://nrega.nic.in/netnrega/home.aspx,http://gandhi.gov.in/,ACT-Fibernet,1640.6,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,https://www.facebook.com/iecmgnrega/,ACT-Fibernet,1021.0,N
https://nrega.nic.in/netnrega/home.aspx,https://www.youtube.com/channel/UCIicGPL5tTD23FvCDFOhrOA?view_as=subscriber,ACT-Fibernet,1013.4,N
https://nrega.nic.in/netnrega/home.aspx,https://mgnregasuccess.wordpress.com/,ACT-Fibernet,2012.0,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/amendments_2005_2018.pdf,ACT-Fibernet,37.4,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/guidelines.aspx,ACT-Fibernet,1012.8,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/MNREGA_Dist.pdf,ACT-Fibernet,31.0,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/Netnrega/mpr_ht/nregampr_dmu_mis.aspx?fin_year=2015-2016&month=Latest&flag=1&page1=S&Digest=YNM1xjNNDz0MWPXC1L4hCQ,ACT-Fibernet,26.6,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/circular_new.aspx,ACT-Fibernet,1525.6,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/tour_observe.aspx,ACT-Fibernet,27.0,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/Monthly_DoLetters.aspx,ACT-Fibernet,25.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/new_DBT_aadhaar_calendar_report.aspx?fin_year=2016-2017,ACT-Fibernet,30.0,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/bank_rpt_link.aspx,ACT-Fibernet,22.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/Homecost.aspx,ACT-Fibernet,1020.0,N
https://nrega.nic.in/netnrega/home.aspx,http://www.nrega.nic.in/CEGC.htm,ACT-Fibernet,700.0,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Reference_center.asp,ACT-Fibernet,219.8,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/nregasitemap.htm,ACT-Fibernet,33.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/,ACT-Fibernet,7880.4,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/Homepanch.aspx,ACT-Fibernet,1141.2,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/workers/wrkinfo.aspx,ACT-Fibernet,282.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Netnrega/Homeagency.aspx,ACT-Fibernet,1184.6,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/Homedpc.aspx,ACT-Fibernet,808.2,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://nregarep2.nic.in/netnrega/dynamic2/dynamicreport_new4.aspx,ACT-Fibernet,371.2,N
https://nrega.nic.in/netnrega/home.aspx,https://nregade.nic.in/netnrega/statepage.aspx?check=Unnati,ACT-Fibernet,161.4,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Netnrega/stHome.aspx,ACT-Fibernet,1112.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nregade.nic.in/netnrega/Statepage.aspx?check=b_po,ACT-Fibernet,189.0,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://bhuvan.nrsc.gov.in/governance/mgnrega,ACT-Fibernet,183.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/convergence/conindex.aspx,ACT-Fibernet,4253.8,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/HomeAdmin.aspx,ACT-Fibernet,336.4,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/SocialAuditFindings/SA_home.aspx,ACT-Fibernet,8511.6,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Netnrega/stHome.aspx?check=KSK,ACT-Fibernet,1141.4,N
https://nrega.nic.in/netnrega/home.aspx,http://nregade.nic.in/netnrega/statepage.aspx?check=coop,ACT-Fibernet,166.2,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/cso_cft/CSOlogin.aspx,ACT-Fibernet,380.6,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/SupremeCourtMatter.aspx,ACT-Fibernet,37.0,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Netnrega/WriteReaddata/Circulars/VRP_TraningManual.pdf,ACT-Fibernet,22.8,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Netnrega/Data/SoP_TimelypaymentMGNREGA.pdf,ACT-Fibernet,23.2,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/Janmanrega.htm,ACT-Fibernet,123.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/Netnrega/New_mgnrega.apk,ACT-Fibernet,102.0,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/Netnrega/latest_Nsoft_PPT_(MMS).pdf,ACT-Fibernet,35.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/Netnrega/app-release.apk,ACT-Fibernet,37.0,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Circular_Archive/archive/MGNREGA_PerformanceReport27June2016.pdf,ACT-Fibernet,28.8,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Circular_Archive/archive/RTP2016_English.pdf,ACT-Fibernet,26.8,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Circular_Archive/archive/RTP2016_Hindi.pdf,ACT-Fibernet,32.4,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Circular_Archive/archive/Report_on_SAMARTHYA_technical_training.pdf,ACT-Fibernet,32.6,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/national_workshop_new.aspx,ACT-Fibernet,441.4,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Circular_Archive/archive/MGNREGA_Sameeksha2_English.pdf,ACT-Fibernet,25.6,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Circular_Archive/archive/MGNREGA_Sameeksha2_Hindi.pdf,ACT-Fibernet,28.8,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Circular_Archive/archive/Report_Capacity_Building_Report.pdf,ACT-Fibernet,26.8,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Circular_Archive/archive/Photobook_Documentation_Sustainable_Assets_Created.pdf,ACT-Fibernet,29.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/Press_Release.aspx,ACT-Fibernet,126.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/statepage.aspx?check=pgr&lvl=citizen&Digest=Ah5boauEAQAnYfahMVB4jw,ACT-Fibernet,214.0,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/citizen_html/compdetail.aspx,ACT-Fibernet,76.6,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/complaints.htm,ACT-Fibernet,32.4,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/citizen_html/citipoattend_rep.aspx,ACT-Fibernet,212.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/citizen_html/complaint_entry_rep.aspx,ACT-Fibernet,23.6,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/pgr_more.htm,ACT-Fibernet,39.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/Circular_Archive/archive/nrega_doc_FAQs.pdf,ACT-Fibernet,27.0,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/Netnrega/dgs.rar,ACT-Fibernet,27.0,Y
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/all_lvl_details_dashboard_new.aspx?Fin_Year=2021-2022&Digest=B5DSyTB/eSUSkZd2BpGzbA,ACT-Fibernet,555.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/MISreport4.aspx,ACT-Fibernet,278.2,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/individual_asset_report.aspx?lflag=eng&fin_year=2017-2018&source=national&labels=labels&Digest=cT/J7ChEq5LOfEr0AmsuAQ,ACT-Fibernet,194.6,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/nrm_works_report.aspx?lflag=eng&fin_year=2017-2018&source=national&labels=labels&Digest=cT/J7ChEq5LOfEr0AmsuAQ,ACT-Fibernet,190.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/water_related_report.aspx?lflag=eng&fin_year=2017-2018&source=national&labels=labels&Digest=cT/J7ChEq5LOfEr0AmsuAQ,ACT-Fibernet,191.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/nrm_related_report.aspx?lflag=eng&fin_year=2017-2018&source=national&labels=labels&Digest=cT/J7ChEq5LOfEr0AmsuAQ,ACT-Fibernet,191.8,N
https://nrega.nic.in/netnrega/home.aspx,https://youtu.be/lrVFDRGvt_A,ACT-Fibernet,745.2,N
https://nrega.nic.in/netnrega/home.aspx,https://youtu.be/j4-GAO7ZYAg,ACT-Fibernet,650.6,N
https://nrega.nic.in/netnrega/home.aspx,https://youtu.be/8KiRI4fd-Hw,ACT-Fibernet,948.0,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,https://bit.ly/AkshayKumarMoRD,ACT-Fibernet,794.4,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,https://bit.ly/SachinTendulkarMoRD,ACT-Fibernet,757.0,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,https://bit.ly/AmitabhMemories,ACT-Fibernet,783.4,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,https://bit.ly/AmitabhPostCovid,ACT-Fibernet,812.8,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,https://youtu.be/SutxDDFu338,ACT-Fibernet,740.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/Feedbacknrega.aspx,ACT-Fibernet,365.4,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/Netnrega/UserMasterReport.aspx,ACT-Fibernet,178.6,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/statepage.aspx?Page=C&Digest=GmpYzpnzFJIVhl6rY0MeSw,ACT-Fibernet,305.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/statepage.aspx?check=ml&Digest=VybWnGOdBWpr6yAbzIt/pg,ACT-Fibernet,293.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/morelabour.aspx,ACT-Fibernet,97.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/circular/People_Report.html,ACT-Fibernet,36.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nregade.nic.in/netnrega/Login.aspx?&level=HomePO&state_code=06,ACT-Fibernet,270.2,N
https://nrega.nic.in/netnrega/home.aspx,http://nregade.nic.in/Netnrega/Login.aspx?&level=HomeGP&state_code=06,ACT-Fibernet,214.2,N
https://nrega.nic.in/netnrega/home.aspx,http://mgnrega.nic.in/Netnrega/Data/GeoMGNREGA_Standard_Operating_Manual_22Nov2016.pdf,ACT-Fibernet,31.8,N
https://nrega.nic.in/netnrega/home.aspx,http://mgnrega.nic.in/Netnrega/Data/GeoMGNREGA_Standard_Operating_Manual_Hindi_26Nov2016.pdf,ACT-Fibernet,30.4,N
https://nrega.nic.in/netnrega/home.aspx,http://mgnrega.nic.in/Netnrega/Data/GeoMGNREGA_FAQ_English_22Nov2016.pdf,ACT-Fibernet,29.2,N
https://nrega.nic.in/netnrega/home.aspx,http://mgnrega.nic.in/Netnrega/Data/GeoMGNREGA_FAQ_Hindi_25Nov2016.pdf,ACT-Fibernet,26.4,N
https://nrega.nic.in/netnrega/home.aspx,http://ruraldiksha.nic.in/daily/sancrelease/RepNregaMotherSanc1617.asp?dept_code=rd&scheme_cod=26&financial_year=2021-2022,ACT-Fibernet,28.2,N
https://nrega.nic.in/netnrega/home.aspx,http://ruraldiksha.nic.in/daily/sancrelease/RepNregaMotherSanc1617.asp?dept_code=rd&scheme_cod=26&financial_year=2020-2021,ACT-Fibernet,54.4,N
https://nrega.nic.in/netnrega/home.aspx,http://ruraldiksha.nic.in/daily/sancrelease/repschemebt1415.asp?dept_code=rd&scheme_cod=26&financial_year=2021-2022,ACT-Fibernet,24.8,N
https://nrega.nic.in/netnrega/home.aspx,http://ruraldiksha.nic.in/daily/sancrelease/repschemebt1415.asp?dept_code=rd&scheme_cod=26&financial_year=2020-2021,ACT-Fibernet,9566.4,N
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/SDGDashboard/index.html,ACT-Fibernet,1952.4,N
https://nrega.nic.in/netnrega/home.aspx,http://www.nregs.net/nregsindia/,ACT-Fibernet,303.4,N
https://nrega.nic.in/netnrega/home.aspx,https://pfms.nic.in/static/nregaftosearch.aspx,ACT-Fibernet,394.4,N
https://nrega.nic.in/netnrega/home.aspx,http://cryptoplanet.in/WD_PROXKey.exe,ACT-Fibernet,25.6,Y
https://nrega.nic.in/netnrega/home.aspx,http://cryptoplanet.in/ProxKey%20User%20Manual.pdf,ACT-Fibernet,22.8,Y
https://nrega.nic.in/netnrega/home.aspx,http://mnregaweb4.nic.in/netnrega/fto/ftopending.aspx,ACT-Fibernet,12685.0,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/releases.htm,ACT-Fibernet,188.0,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/Backup_file.aspx,ACT-Fibernet,1003.0,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/backupinfo.aspx,ACT-Fibernet,24.8,N
https://nrega.nic.in/netnrega/home.aspx,http://nrega.nic.in/netnrega/cbt.html,ACT-Fibernet,102.4,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://india.gov.in/,ACT-Fibernet,364.8,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://www.incometaxindia.gov.in/Pages/default.aspx/,ACT-Fibernet,560.4,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://rural.nic.in/,ACT-Fibernet,13679.8,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://nrega.nic.in/netnrega/home.aspx,http://pmgsy.nic.in/,ACT-Fibernet,722.8,N
https://nrega.nic.in/netnrega/home.aspx,http://rural.nic.in/sites/right-information-act.asp,ACT-Fibernet,32.0,N
https://nrega.nic.in/netnrega/home.aspx,http://www.nic.in/,ACT-Fibernet,1874.0,N
https://nrega.nic.in/netnrega/home.aspx,NA,ACT-Fibernet,NA,Y
https://www.usa.gov/,https://www.usa.gov/#content,ACT-Fibernet,1322.4,N
https://www.usa.gov/,https://www.usa.gov/,ACT-Fibernet,993.0,N
https://www.usa.gov/,https://www.usa.gov/espanol/,ACT-Fibernet,852.4,N
https://www.usa.gov/,https://www.usa.gov/phone,ACT-Fibernet,755.8,N
https://www.usa.gov/,https://www.usa.gov/#tpcs,ACT-Fibernet,724.4,N
https://www.usa.gov/,https://www.usa.gov/#,ACT-Fibernet,703.8,N
https://www.usa.gov/,https://www.usa.gov/flag,ACT-Fibernet,1083.4,N
https://www.usa.gov/,https://www.usa.gov/branches-of-government,ACT-Fibernet,1062.4,N
https://www.usa.gov/,https://www.usa.gov/budget,ACT-Fibernet,1148.0,N
https://www.usa.gov/,https://www.usa.gov/statistics,ACT-Fibernet,682.2,N
https://www.usa.gov/,https://www.usa.gov/federal-agencies,ACT-Fibernet,566.0,N
https://www.usa.gov/,https://www.usa.gov/auctions-and-sales,ACT-Fibernet,600.0,N
https://www.usa.gov/,https://www.usa.gov/state-surplus-sales,ACT-Fibernet,618.0,N
https://www.usa.gov/,https://www.usa.gov/elected-officials,ACT-Fibernet,571.4,N
https://www.usa.gov/,https://www.usa.gov/forms,ACT-Fibernet,506.0,N
https://www.usa.gov/,https://www.usa.gov/state-governor,ACT-Fibernet,448.6,N
https://www.usa.gov/,https://www.usa.gov/tribes,ACT-Fibernet,541.8,N
https://www.usa.gov/,https://www.usa.gov/local-governments,ACT-Fibernet,559.6,N
https://www.usa.gov/,https://www.usa.gov/state-attorney-general,ACT-Fibernet,512.6,N
https://www.usa.gov/,https://www.usa.gov/state-consumer,ACT-Fibernet,471.2,N
https://www.usa.gov/,https://www.usa.gov/state-emergency-management,ACT-Fibernet,514.6,N
https://www.usa.gov/,https://www.usa.gov/states-and-territories,ACT-Fibernet,491.2,N
https://www.usa.gov/,https://www.usa.gov/state-health,ACT-Fibernet,457.4,N
https://www.usa.gov/,https://www.usa.gov/state-courts,ACT-Fibernet,568.8,N
https://www.usa.gov/,https://www.usa.gov/state-travel-and-tourism,ACT-Fibernet,534.2,N
https://www.usa.gov/,https://www.usa.gov/history,ACT-Fibernet,2881.6,N
https://www.usa.gov/,https://www.usa.gov/complaint-against-government,ACT-Fibernet,642.0,N
https://www.usa.gov/,https://www.usa.gov/consumer-complaints,ACT-Fibernet,1266.2,N
https://www.usa.gov/,https://www.usa.gov/complaints-by-product,ACT-Fibernet,633.2,N
https://www.usa.gov/,https://www.usa.gov/complaint-letter,ACT-Fibernet,594.4,N
https://www.usa.gov/,https://www.usa.gov/crimes-against-children,ACT-Fibernet,496.8,N
https://www.usa.gov/,https://www.usa.gov/prisons,ACT-Fibernet,467.0,N
https://www.usa.gov/,https://www.usa.gov/report-crime,ACT-Fibernet,452.2,N
https://www.usa.gov/,https://www.usa.gov/corrections,ACT-Fibernet,590.4,N
https://www.usa.gov/,https://www.usa.gov/laws-and-regulations,ACT-Fibernet,464.6,N
https://www.usa.gov/,https://www.usa.gov/how-laws-are-made,ACT-Fibernet,868.8,N
https://www.usa.gov/,https://www.usa.gov/labor-laws,ACT-Fibernet,466.2,N
https://www.usa.gov/,https://www.usa.gov/complaints,ACT-Fibernet,479.2,N
https://www.usa.gov/,https://www.usa.gov/family-legal,ACT-Fibernet,538.8,N
https://www.usa.gov/,https://www.usa.gov/genealogy,ACT-Fibernet,409.0,N
https://www.usa.gov/,https://www.usa.gov/legal-aid,ACT-Fibernet,383.2,N
https://www.usa.gov/,https://www.usa.gov/replace-vital-documents,ACT-Fibernet,429.6,N
https://www.usa.gov/,https://www.usa.gov/common-scams-frauds,ACT-Fibernet,579.2,N
https://www.usa.gov/,https://www.usa.gov/housing-scams,ACT-Fibernet,475.0,N
https://www.usa.gov/,https://www.usa.gov/identity-theft,ACT-Fibernet,462.6,N
https://www.usa.gov/,https://www.usa.gov/irs-scams,ACT-Fibernet,512.0,N
https://www.usa.gov/,https://www.usa.gov/online-safety,ACT-Fibernet,462.0,N
https://www.usa.gov/,https://www.usa.gov/privacy,ACT-Fibernet,459.4,N
https://www.usa.gov/,https://www.usa.gov/stop-scams-frauds,ACT-Fibernet,484.0,N
https://www.usa.gov/,https://www.usa.gov/government-works,ACT-Fibernet,696.2,N
https://www.usa.gov/,https://www.usa.gov/election-results,ACT-Fibernet,462.0,N
https://www.usa.gov/,https://www.usa.gov/voter-id,ACT-Fibernet,375.6,N
https://www.usa.gov/,https://www.usa.gov/voting-laws,ACT-Fibernet,509.0,N
https://www.usa.gov/,https://www.usa.gov/who-can-vote,ACT-Fibernet,447.4,N
https://www.usa.gov/,https://www.usa.gov/disability-rights,ACT-Fibernet,493.6,N
https://www.usa.gov/,https://www.usa.gov/life-in-the-us,ACT-Fibernet,390.0,N
https://www.usa.gov/,https://www.usa.gov/presidents,ACT-Fibernet,404.2,N
https://www.usa.gov/,https://www.usa.gov/finding-home,ACT-Fibernet,819.2,N
https://www.usa.gov/,https://www.usa.gov/benefits,ACT-Fibernet,505.2,N
https://www.usa.gov/,https://www.usa.gov/financial-aid,ACT-Fibernet,430.6,N
https://www.usa.gov/,https://www.usa.gov/food-help,ACT-Fibernet,452.6,N
https://www.usa.gov/,https://www.usa.gov/grants,ACT-Fibernet,522.4,N
https://www.usa.gov/,https://www.usa.gov/help-with-bills,ACT-Fibernet,481.4,N
https://www.usa.gov/,https://www.usa.gov/military-assistance,ACT-Fibernet,396.2,N
https://www.usa.gov/,https://www.usa.gov/retirement,ACT-Fibernet,907.8,N
https://www.usa.gov/,https://www.usa.gov/about-social-security,ACT-Fibernet,445.6,N
https://www.usa.gov/,https://www.usa.gov/state-social-services,ACT-Fibernet,515.0,N
https://www.usa.gov/,https://www.usa.gov/unemployment,ACT-Fibernet,514.2,N
https://www.usa.gov/,https://www.usa.gov/complaints-lender,ACT-Fibernet,496.6,N
https://www.usa.gov/,https://www.usa.gov/car-complaints,ACT-Fibernet,406.4,N
https://www.usa.gov/,https://www.usa.gov/housing-complaints,ACT-Fibernet,522.2,N
https://www.usa.gov/,https://www.usa.gov/phone-tv-complaints,ACT-Fibernet,427.4,N
https://www.usa.gov/,https://www.usa.gov/travel-complaint,ACT-Fibernet,484.8,N
https://www.usa.gov/,https://www.usa.gov/post-office,ACT-Fibernet,432.8,N
https://www.usa.gov/,https://www.usa.gov/credit,ACT-Fibernet,459.6,N
https://www.usa.gov/,https://www.usa.gov/credit-reports,ACT-Fibernet,824.0,N
https://www.usa.gov/,https://www.usa.gov/debt,ACT-Fibernet,551.4,N
https://www.usa.gov/,https://www.usa.gov/currency,ACT-Fibernet,526.2,N
https://www.usa.gov/,https://www.usa.gov/foreclosure,ACT-Fibernet,518.4,N
https://www.usa.gov/,https://www.usa.gov/buying-home,ACT-Fibernet,543.4,N
https://www.usa.gov/,https://www.usa.gov/housing-help-audiences,ACT-Fibernet,438.0,N
https://www.usa.gov/,https://www.usa.gov/mortgages,ACT-Fibernet,517.2,N
https://www.usa.gov/,https://www.usa.gov/moving,ACT-Fibernet,467.0,N
https://www.usa.gov/,https://www.usa.gov/repairing-home,ACT-Fibernet,472.8,N
https://www.usa.gov/,https://www.usa.gov/cars,ACT-Fibernet,450.6,N
https://www.usa.gov/,https://www.usa.gov/donate-to-charity,ACT-Fibernet,654.4,N
https://www.usa.gov/,https://www.usa.gov/state-lotteries,ACT-Fibernet,462.6,N
https://www.usa.gov/,https://www.usa.gov/filing-taxes-topics,ACT-Fibernet,429.8,N
https://www.usa.gov/,https://www.usa.gov/resolve-tax-disputes,ACT-Fibernet,473.4,N
https://www.usa.gov/,https://www.usa.gov/business-taxes,ACT-Fibernet,368.6,N
https://www.usa.gov/,https://www.usa.gov/state-taxes,ACT-Fibernet,405.8,N
https://www.usa.gov/,https://www.usa.gov/check-tax-status,ACT-Fibernet,552.6,N
https://www.usa.gov/,https://www.usa.gov/check-tax-withholding,ACT-Fibernet,436.8,N
https://www.usa.gov/,https://www.usa.gov/unclaimed-money,ACT-Fibernet,460.6,N
https://www.usa.gov/,https://www.usa.gov/recalls,ACT-Fibernet,487.2,N
https://www.usa.gov/,https://www.usa.gov/telemarketing,ACT-Fibernet,413.8,N
https://www.usa.gov/,https://www.usa.gov/covid-vaccine-and-testing,ACT-Fibernet,421.8,N
https://www.usa.gov/,https://www.usa.gov/covid-small-business-loans,ACT-Fibernet,419.2,N
https://www.usa.gov/,https://www.usa.gov/covid-unemployment-benefits,ACT-Fibernet,365.2,N
https://www.usa.gov/,https://www.usa.gov/covid-stimulus-checks,ACT-Fibernet,468.4,N
https://www.usa.gov/,https://www.usa.gov/covid-financial-help-from-the-government,ACT-Fibernet,457.0,N
https://www.usa.gov/,https://www.usa.gov/federal-covid-response,ACT-Fibernet,528.8,N
https://www.usa.gov/,https://www.usa.gov/covid-passports-and-travel,ACT-Fibernet,437.4,N
https://www.usa.gov/,https://www.usa.gov/covid-scams,ACT-Fibernet,520.0,N
https://www.usa.gov/,https://www.usa.gov/disability-benefits-insurance,ACT-Fibernet,489.0,N
https://www.usa.gov/,https://www.usa.gov/disability-caregiver,ACT-Fibernet,448.0,N
https://www.usa.gov/,https://www.usa.gov/disability-financial-support,ACT-Fibernet,458.6,N
https://www.usa.gov/,https://www.usa.gov/disability-programs,ACT-Fibernet,507.4,N
https://www.usa.gov/,https://www.usa.gov/disability-jobs-education,ACT-Fibernet,525.6,N
https://www.usa.gov/,https://www.usa.gov/disability-veterans-benefits,ACT-Fibernet,385.8,N
https://www.usa.gov/,https://www.usa.gov/after-disaster,ACT-Fibernet,455.2,N
https://www.usa.gov/,https://www.usa.gov/disaster-help-workers-businesses,ACT-Fibernet,479.0,N
https://www.usa.gov/,https://www.usa.gov/disaster-help-food-housing-bills,ACT-Fibernet,425.2,N
https://www.usa.gov/,https://www.usa.gov/disaster-area-help,ACT-Fibernet,429.0,N
https://www.usa.gov/,https://www.usa.gov/help-disaster-survivors,ACT-Fibernet,624.8,N
https://www.usa.gov/,https://www.usa.gov/pollution,ACT-Fibernet,515.0,N
https://www.usa.gov/,https://www.usa.gov/higher-education,ACT-Fibernet,412.8,N
https://www.usa.gov/,https://www.usa.gov/child-care,ACT-Fibernet,362.6,N
https://www.usa.gov/,https://www.usa.gov/study-in-US,ACT-Fibernet,449.6,N
https://www.usa.gov/,https://www.usa.gov/libraries,ACT-Fibernet,483.6,N
https://www.usa.gov/,https://www.usa.gov/student-loans,ACT-Fibernet,480.6,N
https://www.usa.gov/,https://www.usa.gov/crime-prison,ACT-Fibernet,547.4,N
